slug,name,phone,street,city,postal_code,state,latitude,longitude,rating,reviews,review_link,working_hours,logo,location_link,location_review_link,email,facebook
haymakerelectricltd,"Haymaker Electric Ltd","+1 205-323-2621","2928 6th Ave S",Birmingham,35233,Alabama,33.5137678,-86.7873724,,,,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",,"https://www.google.com/maps/place/Haymaker+Electric+Ltd/@33.5137678,-86.7873724,14z/data=!4m8!1m2!2m1!1sHaymaker+Electric+Ltd!3m4!1s0x88891bb6a570bda5:0x2438c77e8f2b98b3!8m2!3d33.5137678!4d-86.7873724","https://www.google.com/maps/place/Haymaker+Electric+Ltd/@33.5137678,-86.7873724,13.99z/data=!4m16!1m7!3m6!1s0x88891bb6a570bda5:0x2438c77e8f2b98b3!2sHaymaker+Electric+Ltd!8m2!3d33.5137678!4d-86.7873724!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891bb6a570bda5:0x2438c77e8f2b98b3!8m2!3d33.5137678!4d-86.7873724!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
hydeengineering,"Hyde Engineering","+1 205-982-0900","3120 8th Ave S",Birmingham,35233,Alabama,33.5125226,-86.783371,4.5,2,"https://search.google.com/local/reviews?placeid=ChIJ_0fSbq0jiYgRf2T3ISGqsug&q=electrician,+35205,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",https://lh4.googleusercontent.com/-AB308svzkhM/AAAAAAAAAAI/AAAAAAAAAAA/D_43tBL2BpM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Hyde+Engineering/@33.5125226,-86.783371,14z/data=!4m8!1m2!2m1!1sHyde+Engineering!3m4!1s0x888923ad6ed247ff:0xe8b2aa2121f7647f!8m2!3d33.5125226!4d-86.783371","https://www.google.com/maps/place/Hyde+Engineering/@33.5125226,-86.783371,13.99z/data=!4m16!1m7!3m6!1s0x888923ad6ed247ff:0xe8b2aa2121f7647f!2sHyde+Engineering!8m2!3d33.5125226!4d-86.783371!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888923ad6ed247ff:0xe8b2aa2121f7647f!8m2!3d33.5125226!4d-86.783371!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",browl@hyde-egr.com,http://#https://www.facebook.com/HydeEGR/
clemelectricservice,"Clem electric service.","+1 205-833-0604","1833 alton rd. suite 111-c Bham",Birmingham,35210,AL,33.5716995,-86.7172818,3.7,3,"https://search.google.com/local/reviews?placeid=ChIJK_l1oO0RiYgRmMcRfPzNk-k&q=electrician,+35206,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,https://lh5.googleusercontent.com/-NE7bige05L0/AAAAAAAAAAI/AAAAAAAAAAA/oq5DgGNrygU/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Clem+electric+service./@33.5716995,-86.7172818,14z/data=!4m8!1m2!2m1!1sClem+electric+service.!3m4!1s0x888911eda075f92b:0xe993cdfc7c11c798!8m2!3d33.5716995!4d-86.7172818","https://www.google.com/maps/place/Clem+electric+service./@33.5716995,-86.7172818,13.99z/data=!4m16!1m7!3m6!1s0x888911eda075f92b:0xe993cdfc7c11c798!2sClem+electric+service.!8m2!3d33.5716995!4d-86.7172818!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888911eda075f92b:0xe993cdfc7c11c798!8m2!3d33.5716995!4d-86.7172818!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
ironmountainelectricllc,"Iron Mountain Electric LLC","+1 205-595-0029",,,,,33.4729359,-86.8504715,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh5.googleusercontent.com/-t4KIpL3JByM/AAAAAAAAAAI/AAAAAAAAAAA/y7FxhVdSY_Q/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Iron+Mountain+Electric+LLC/@33.472935899999996,-86.8504715,14z/data=!4m8!1m2!2m1!1sIron+Mountain+Electric+LLC!3m4!1s0x8889111978369077:0x60d536d7c2fb6259!8m2!3d33.472935899999996!4d-86.8504715","https://www.google.com/maps/place/Iron+Mountain+Electric+LLC/@33.472935899999996,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x8889111978369077:0x60d536d7c2fb6259!2sIron+Mountain+Electric+LLC!8m2!3d33.472935899999996!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889111978369077:0x60d536d7c2fb6259!8m2!3d33.472935899999996!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
allenelectricllc,"Allen Electric LLC","+1 205-585-6431",,,,,33.390345,-87.0024659,5.0,1,"https://search.google.com/local/reviews?placeid=ChIJyWV7EioU5G8R32IC5V7_NmY&q=electrician,+35207,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-12PM"", ""Sunday"": ""7AM-12PM""}",https://lh3.googleusercontent.com/-VN1Cb5ZiME8/AAAAAAAAAAI/AAAAAAAAAAA/MGBYHukL1Qk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Allen+Electric+LLC/@33.390344999999996,-87.00246589999999,14z/data=!4m8!1m2!2m1!1sAllen+Electric+LLC!3m4!1s0x6fe4142a127b65c9:0x6636ff5ee50262df!8m2!3d33.390344999999996!4d-87.00246589999999","https://www.google.com/maps/place/Allen+Electric+LLC/@33.390344999999996,-87.00246589999999,13.99z/data=!4m16!1m7!3m6!1s0x6fe4142a127b65c9:0x6636ff5ee50262df!2sAllen+Electric+LLC!8m2!3d33.390344999999996!4d-87.00246589999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x6fe4142a127b65c9:0x6636ff5ee50262df!8m2!3d33.390344999999996!4d-87.00246589999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
superiorserviceelectric,"Superior Service Electric","+1 205-433-4022","1546 Burgett Ln","Mt Olive",35117,Alabama,33.612107,-86.88676,4.9,407,"https://search.google.com/local/reviews?placeid=ChIJ2_mGB5ICiYgRCRYNlsq_378&q=electrician,+35207,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-Q702MPOYsZQ/AAAAAAAAAAI/AAAAAAAAAAA/rlZR_Pbzu00/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Superior+Service+Electric/@33.612107,-86.88676,14z/data=!4m8!1m2!2m1!1sSuperior+Service+Electric!3m4!1s0x888902920786f9db:0xbfdfbfca960d1609!8m2!3d33.612107!4d-86.88676","https://www.google.com/maps/place/Superior+Service+Electric/@33.612107,-86.88676,13.99z/data=!4m16!1m7!3m6!1s0x888902920786f9db:0xbfdfbfca960d1609!2sSuperior+Service+Electric!8m2!3d33.612107!4d-86.88676!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888902920786f9db:0xbfdfbfca960d1609!8m2!3d33.612107!4d-86.88676!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,https://www.facebook.com/superiorserviceelectric/
alphaelectricalcontractorsllc,"Alpha Electrical Contractors, LLC","+1 205-747-0482","1810 Decatur Hwy Suite 120",Fultondale,35068,Alabama,33.6128409,-86.7976742,,,,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-3qBQyUh8rbA/AAAAAAAAAAI/AAAAAAAAAAA/8B9yTRUYo5o/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Alpha+Electrical+Contractors%2C+LLC/@33.6128409,-86.7976742,14z/data=!4m8!1m2!2m1!1sAlpha+Electrical+Contractors%2C+LLC!3m4!1s0x8889056259dd23df:0x82e8da84d41d8a2d!8m2!3d33.6128409!4d-86.7976742","https://www.google.com/maps/place/Alpha+Electrical+Contractors%2C+LLC/@33.6128409,-86.7976742,13.99z/data=!4m16!1m7!3m6!1s0x8889056259dd23df:0x82e8da84d41d8a2d!2sAlpha+Electrical+Contractors%2C+LLC!8m2!3d33.6128409!4d-86.7976742!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889056259dd23df:0x82e8da84d41d8a2d!8m2!3d33.6128409!4d-86.7976742!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@alphaelectricalllc.com,
websterelectricco,"Webster Electric Co","+1 205-822-9185","2004 Buena Vista Dr","Vestavia Hills",35216,Alabama,33.4162564,-86.8019296,5.0,3,"https://search.google.com/local/reviews?placeid=ChIJs8Xsh5UYiYgRwqQHav0rCjk&q=electrician,+35207,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",https://lh3.googleusercontent.com/-qvXuIE22Ods/AAAAAAAAAAI/AAAAAAAAAAA/Qn7wo7GmVzk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Webster+Electric+Co/@33.4162564,-86.8019296,14z/data=!4m8!1m2!2m1!1sWebster+Electric+Co!3m4!1s0x8889189587ecc5b3:0x390a2bfd6a07a4c2!8m2!3d33.4162564!4d-86.8019296","https://www.google.com/maps/place/Webster+Electric+Co/@33.4162564,-86.8019296,13.99z/data=!4m16!1m7!3m6!1s0x8889189587ecc5b3:0x390a2bfd6a07a4c2!2sWebster+Electric+Co!8m2!3d33.4162564!4d-86.8019296!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889189587ecc5b3:0x390a2bfd6a07a4c2!8m2!3d33.4162564!4d-86.8019296!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
thirdgenelectricllc,"Third Gen Electric LLC","+1 205-446-3157",,,,,46.423669,-129.9427086,5.0,3,"https://search.google.com/local/reviews?placeid=ChIJUaZRJEl7pYIRMIUVfitebsM&q=electrician,+35207,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""6AM-5PM"", ""Tuesday"": ""6AM-5PM"", ""Wednesday"": ""6AM-5PM"", ""Thursday"": ""6AM-5PM"", ""Friday"": ""6AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-7rIORuXjq1M/AAAAAAAAAAI/AAAAAAAAAAA/6wx_OodFshk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Third+Gen+Electric+LLC/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sThird+Gen+Electric+LLC!3m4!1s0x82a57b492451a651:0xc36e5e2b7e158530!8m2!3d46.423669!4d-129.9427086","https://www.google.com/maps/place/Third+Gen+Electric+LLC/@46.423669,-129.9427086,13.99z/data=!4m16!1m7!3m6!1s0x82a57b492451a651:0xc36e5e2b7e158530!2sThird+Gen+Electric+LLC!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ckvg1dmb!3m7!1s0x82a57b492451a651:0xc36e5e2b7e158530!8m2!3d46.423669!4d-129.9427086!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
huffmanelectricalcontractorinc,"Huffman Electrical Contractor Inc","+1 205-661-5005","2811 Queenstown Rd",Trussville,35173,Alabama,33.5874241,-86.6250615,4.3,22,"https://search.google.com/local/reviews?placeid=ChIJ30xmI5wNiYgROo3GMzW401M&q=electrician,+35207,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh6.googleusercontent.com/-WGLAEowGOcw/AAAAAAAAAAI/AAAAAAAAAAA/72wTGd60jDc/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Huffman+Electrical+Contractor+Inc/@33.5874241,-86.6250615,14z/data=!4m8!1m2!2m1!1sHuffman+Electrical+Contractor+Inc!3m4!1s0x88890d9c23664cdf:0x53d3b83533c68d3a!8m2!3d33.5874241!4d-86.6250615","https://www.google.com/maps/place/Huffman+Electrical+Contractor+Inc/@33.5874241,-86.6250615,13.99z/data=!4m16!1m7!3m6!1s0x88890d9c23664cdf:0x53d3b83533c68d3a!2sHuffman+Electrical+Contractor+Inc!8m2!3d33.5874241!4d-86.6250615!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890d9c23664cdf:0x53d3b83533c68d3a!8m2!3d33.5874241!4d-86.6250615!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",hecservice.asa@gmail.com,
aliciahicksllc,"Alicia Hicks LLC","+1 205-761-2278","1 Norwood Cir",Birmingham,35234,Alabama,33.5383735,-86.7949536,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh6.googleusercontent.com/-vPz9sgFbpVI/AAAAAAAAAAI/AAAAAAAAAAA/jS1O0rlAKtw/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Alicia+Hicks+LLC/@33.5383735,-86.7949536,14z/data=!4m8!1m2!2m1!1sAlicia+Hicks+LLC!3m4!1s0x88891b1c0fba73f9:0x75062bfb04cf3b40!8m2!3d33.5383735!4d-86.7949536","https://www.google.com/maps/place/Alicia+Hicks+LLC/@33.5383735,-86.7949536,13.99z/data=!4m16!1m7!3m6!1s0x88891b1c0fba73f9:0x75062bfb04cf3b40!2sAlicia+Hicks+LLC!8m2!3d33.5383735!4d-86.7949536!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b1c0fba73f9:0x75062bfb04cf3b40!8m2!3d33.5383735!4d-86.7949536!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
southlandelectricco,"Southland Electric Co",,"5640 Clifford Cir",Birmingham,35210,Alabama,33.5831025,-86.6333566,,,,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",,"https://www.google.com/maps/place/Southland+Electric+Co/@33.583102499999995,-86.6333566,14z/data=!4m8!1m2!2m1!1sSouthland+Electric+Co!3m4!1s0x88890d8fd5500001:0xf589b3d103091e45!8m2!3d33.583102499999995!4d-86.6333566","https://www.google.com/maps/place/Southland+Electric+Co/@33.583102499999995,-86.6333566,13.99z/data=!4m16!1m7!3m6!1s0x88890d8fd5500001:0xf589b3d103091e45!2sSouthland+Electric+Co!8m2!3d33.583102499999995!4d-86.6333566!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890d8fd5500001:0xf589b3d103091e45!8m2!3d33.583102499999995!4d-86.6333566!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
dixielandelectriccompanyinc,"DixieLand Electric Company, Inc.","+1 205-854-5584","7081 Narrows Rd",Pinson,35126,Alabama,33.7117381,-86.7121031,,,,,,"https://www.google.com/maps/place/DixieLand+Electric+Company%2C+Inc./@33.7117381,-86.7121031,14z/data=!4m8!1m2!2m1!1sDixieLand+Electric+Company%2C+Inc.!3m4!1s0x88890859c54c0001:0x867a5e679bcba01f!8m2!3d33.7117381!4d-86.7121031","https://www.google.com/maps/place/DixieLand+Electric+Company%2C+Inc./@33.7117381,-86.7121031,13.99z/data=!4m16!1m7!3m6!1s0x88890859c54c0001:0x867a5e679bcba01f!2sDixieLand+Electric+Company%2C+Inc.!8m2!3d33.7117381!4d-86.7121031!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890859c54c0001:0x867a5e679bcba01f!8m2!3d33.7117381!4d-86.7121031!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",service@dixielandelectric.com,
scottservices,"Scott Services","+1 800-329-8201",,,,,46.423669,-129.9427086,,,,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-4DPR5gDpX0k/AAAAAAAAAAI/AAAAAAAAAAA/_GMeDr14lZ0/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Scott+Services/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sScott+Services!3m4!1s0x49a0b5db72e49689:0xa2447a4f712c905d!8m2!3d46.423669!4d-129.9427086","https://www.google.com/maps/place/Scott+Services/@46.423669,-129.9427086,13.99z/data=!4m16!1m7!3m6!1s0x49a0b5db72e49689:0xa2447a4f712c905d!2sScott+Services!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ckvg1dmb!3m7!1s0x49a0b5db72e49689:0xa2447a4f712c905d!8m2!3d46.423669!4d-129.9427086!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",lance@scottservices.com,
engleservicesheatingairelectricalplumbing,"Engle Services Heating & Air - Electrical - Plumbing","+1 205-379-0888","5511 US-280",Birmingham,35242,Alabama,33.4052973,-86.6629185,4.6,25,"https://search.google.com/local/reviews?placeid=ChIJ6ea9NcdFiYgRLtBDatk-JGo&q=electrician,+35207,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh6.googleusercontent.com/-Ximb1MEW3dY/AAAAAAAAAAI/AAAAAAAAAAA/u4V71wFl3Yg/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Engle+Services+Heating+%26+Air+-+Electrical+-+Plumbing/@33.4052973,-86.66291849999999,14z/data=!4m8!1m2!2m1!1sEngle+Services+Heating+%26+Air+-+Electrical+-+Plumbing!3m4!1s0x888945c735bde6e9:0x6a243ed96a43d02e!8m2!3d33.4052973!4d-86.66291849999999","https://www.google.com/maps/place/Engle+Services+Heating+%26+Air+-+Electrical+-+Plumbing/@33.4052973,-86.66291849999999,13.99z/data=!4m16!1m7!3m6!1s0x888945c735bde6e9:0x6a243ed96a43d02e!2sEngle+Services+Heating+%26+Air+-+Electrical+-+Plumbing!8m2!3d33.4052973!4d-86.66291849999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888945c735bde6e9:0x6a243ed96a43d02e!8m2!3d33.4052973!4d-86.66291849999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",engleservices@gmail.com,https://www.facebook.com/EngleServices
jacksonelectricalservicesofalabamallc,"Jackson Electrical Services of Alabama LLC","+1 205-568-2786",,,,,32.5762265,-86.6807364,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-2NRDlFFvYbQ/AAAAAAAAAAI/AAAAAAAAAAA/GjVb5TzoaCo/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Jackson+Electrical+Services+of+Alabama+LLC/@32.5762265,-86.6807364,14z/data=!4m8!1m2!2m1!1sJackson+Electrical+Services+of+Alabama+LLC!3m4!1s0x66bf0a8a6a3e2c6d:0xe17d3facd3bfcc76!8m2!3d32.5762265!4d-86.6807364","https://www.google.com/maps/place/Jackson+Electrical+Services+of+Alabama+LLC/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x66bf0a8a6a3e2c6d:0xe17d3facd3bfcc76!2sJackson+Electrical+Services+of+Alabama+LLC!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x66bf0a8a6a3e2c6d:0xe17d3facd3bfcc76!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
mtserviceco,"M&T service Co","+1 205-810-6280","713 Country View Dr NE",Birmingham,35215,Alabama,33.6569141,-86.6698222,5.0,3,"https://search.google.com/local/reviews?placeid=ChIJCxml8A0PiYgRN9L_dWX5VW4&q=electrician,+35210,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh6.googleusercontent.com/-CxTsuqrtJac/AAAAAAAAAAI/AAAAAAAAAAA/kAZfGO2GfJs/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/M%26T+service+Co/@33.6569141,-86.6698222,14z/data=!4m8!1m2!2m1!1sM%26T+service+Co!3m4!1s0x88890f0df0a5190b:0x6e55f96575ffd237!8m2!3d33.6569141!4d-86.6698222","https://www.google.com/maps/place/M%26T+service+Co/@33.6569141,-86.6698222,13.99z/data=!4m16!1m7!3m6!1s0x88890f0df0a5190b:0x6e55f96575ffd237!2sM%26T+service+Co!8m2!3d33.6569141!4d-86.6698222!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890f0df0a5190b:0x6e55f96575ffd237!8m2!3d33.6569141!4d-86.6698222!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
brotherselectricco,"Brothers Electric Co.","+1 205-422-0827","5739 Blanford St",Irondale,35210,Alabama,33.5149898,-86.6649013,,,,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",,"https://www.google.com/maps/place/Brothers+Electric+Co./@33.514989799999995,-86.6649013,14z/data=!4m8!1m2!2m1!1sBrothers+Electric+Co.!3m4!1s0x888911636ce21fa1:0x9836c3e469c45919!8m2!3d33.514989799999995!4d-86.6649013","https://www.google.com/maps/place/Brothers+Electric+Co./@33.514989799999995,-86.6649013,13.99z/data=!4m16!1m7!3m6!1s0x888911636ce21fa1:0x9836c3e469c45919!2sBrothers+Electric+Co.!8m2!3d33.514989799999995!4d-86.6649013!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888911636ce21fa1:0x9836c3e469c45919!8m2!3d33.514989799999995!4d-86.6649013!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
stancelservices,"Stancel Services","+1 205-586-5402",,,,,33.4309505,-86.8413174,2.7,12,"https://search.google.com/local/reviews?placeid=ChIJma7l75IRiYgRaFf_4Mx9UbY&q=electrician,+35210,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""9AM-5PM""}",https://lh5.googleusercontent.com/-UXTFhS8uhFU/AAAAAAAAAAI/AAAAAAAAAAA/qOeXiuxfIOM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Stancel+Services/@33.4309505,-86.8413174,14z/data=!4m8!1m2!2m1!1sStancel+Services!3m4!1s0x88891192efe5ae99:0xb6517dcce0ff5768!8m2!3d33.4309505!4d-86.8413174","https://www.google.com/maps/place/Stancel+Services/@33.4309505,-86.8413174,13.99z/data=!4m16!1m7!3m6!1s0x88891192efe5ae99:0xb6517dcce0ff5768!2sStancel+Services!8m2!3d33.4309505!4d-86.8413174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891192efe5ae99:0xb6517dcce0ff5768!8m2!3d33.4309505!4d-86.8413174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
goodstewartelectric,"Good Stewart Electric","+1 205-478-9806","2525 Wright Cir",Birmingham,35235,Alabama,33.6518431,-86.6331449,5.0,5,"https://search.google.com/local/reviews?placeid=ChIJF0-8kZ-niYgRW_GnfFJPAhY&q=electrician,+35210,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",,"https://www.google.com/maps/place/Good+Stewart+Electric/@33.6518431,-86.63314489999999,14z/data=!4m8!1m2!2m1!1sGood+Stewart+Electric!3m4!1s0x8889a79f91bc4f17:0x16024f527ca7f15b!8m2!3d33.6518431!4d-86.63314489999999","https://www.google.com/maps/place/Good+Stewart+Electric/@33.6518431,-86.63314489999999,13.99z/data=!4m16!1m7!3m6!1s0x8889a79f91bc4f17:0x16024f527ca7f15b!2sGood+Stewart+Electric!8m2!3d33.6518431!4d-86.63314489999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889a79f91bc4f17:0x16024f527ca7f15b!8m2!3d33.6518431!4d-86.63314489999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
